dwNestID;dwHiveID;dwTacticsID;nRegionDBID;fLocalPosX;fLocalPosY;fLocalPosZ;wInitialDir;nRadius;nGenerateRadius;nChampionGenPercentage;dwDelayTimeMin;dwDelayTimeMax;dwMaxTotalCount;btFlag;btRespawn;btType
2124;92;16;25508;1599,55;164,49;699,84;0;700;600;0;8;12;10;0;1;0
2125;92;17;25508;696,26;253,2;748,03;0;700;600;10;8;12;10;0;1;0
2126;92;16;25251;1879,46;481,19;1833,87;0;700;600;0;8;12;10;0;1;0
2127;92;17;25251;1614,69;588,24;955,7;0;700;600;10;8;12;10;0;1;0
2128;92;17;25253;431,13;217,48;579,31;0;700;600;10;8;12;10;0;1;0
2129;92;16;24996;1048,94;585,56;1635,57;0;700;600;0;8;12;10;0;1;0
2130;92;16;25252;250,05;740,28;176,58;0;700;600;0;8;12;10;0;1;0
2131;92;17;25251;612,23;821,56;407,82;0;700;600;10;8;12;10;0;1;0
2132;92;17;24995;1364,69;705,66;1253,34;0;700;600;10;8;12;10;0;1;0
2133;92;16;24995;546,43;876,2;1390,06;0;700;600;0;8;12;10;0;1;0
2134;92;17;24996;445,17;635,43;632,01;0;700;600;10;8;12;10;0;1;0
2135;92;17;24997;179,6;228,73;1002,54;0;700;600;10;8;12;10;0;1;0
2136;92;16;24997;740,11;167,43;1295,93;0;700;600;0;8;12;10;0;1;0
2137;92;17;24740;233,37;742,07;1759,19;0;700;600;10;8;12;10;0;1;0
2139;92;17;24994;1463,75;703,87;462,22;0;700;600;10;8;12;10;0;1;0
2140;92;17;24739;534,83;836,66;1103,17;0;700;600;10;8;12;10;0;1;0
2141;92;17;24740;596,28;550,26;384,05;0;700;600;10;8;12;10;0;1;0
2142;92;16;24484;1101,24;262,77;1011,08;0;700;600;10;8;12;10;0;1;0
2143;92;17;24483;1668,13;666,68;373,89;0;700;600;10;8;12;10;0;1;0
2144;92;17;24228;288,75;1156,56;1601,44;0;700;600;10;8;12;10;0;1;0
2145;92;17;24483;785,02;836,33;64,15;0;700;600;10;8;12;10;0;1;0
2146;92;17;24227;151,01;949,68;1419,87;0;700;600;10;8;12;10;0;1;0
2148;92;17;24226;1878;1030,35;101,82;0;700;600;10;8;12;10;0;1;0
2149;92;17;24226;485,52;885,14;997,13;0;600;500;10;8;12;8;0;1;0
2151;92;17;23971;1393,89;906,83;789,39;0;700;600;10;8;12;10;0;1;0
2152;92;17;23972;854,73;512,86;985,61;0;700;600;10;8;12;10;0;1;0
2153;92;17;23973;11,12;340,27;1470,59;0;700;600;10;8;12;10;0;1;0
2155;95;26;23971;93,55;1210,75;4,31;0;700;600;10;8;12;8;0;1;0
2156;92;17;23970;675,28;1045,93;1349,79;0;700;600;10;8;12;10;0;1;0
2157;92;17;24482;497,43;971,57;251,34;0;700;600;10;8;12;10;0;1;0
2159;92;16;24997;76,92;329,72;1759,95;0;700;600;0;8;12;10;0;1;0
2160;92;16;25252;1116,82;544,8;525,92;0;700;600;0;8;12;10;0;1;0
2161;92;16;25508;308,99;382,57;359,56;0;700;600;0;8;12;10;0;1;0
2162;92;16;25251;1114,69;687,63;965,16;0;700;600;0;8;12;10;0;1;0
2163;92;16;24995;1369,72;676,8;1915,2;0;700;600;0;8;12;10;0;1;0
2164;92;16;24996;266,67;652,95;1278,82;0;700;600;0;8;12;10;0;1;0
2166;92;16;24995;179,88;829,36;838,4;0;700;600;0;8;12;10;0;1;0
2168;92;16;24739;1431,29;729,34;1311,01;0;700;600;0;8;12;10;0;1;0
2169;92;16;24740;576,47;738,59;1067,15;0;700;600;0;8;12;10;0;1;0
2170;92;16;24996;1249,03;368,32;888,45;0;700;600;0;8;12;10;0;1;0
2172;92;16;24484;1287,05;370,51;1875,17;0;700;600;0;8;12;10;0;1;0
2173;92;16;24739;1845,78;686,89;639,44;0;700;600;0;8;12;10;0;1;0
2174;92;17;24484;0,5;794,91;1649,65;0;700;600;10;8;12;10;0;1;0
2175;92;16;24484;606,96;495,69;514,46;0;700;600;0;8;12;10;0;1;0
2178;92;16;24227;1482,5;965,85;1515,29;0;700;600;0;8;12;10;0;1;0
2179;92;17;23973;519,79;289,11;1672,28;0;700;600;0;8;12;10;0;1;0
2180;92;16;24229;233,12;326,7;637,98;0;700;600;0;8;12;10;0;1;0
2182;92;16;23972;1390,09;538,81;548,58;0;700;600;0;8;12;10;0;1;0
2183;92;16;23972;249,94;670,5;872,45;0;700;600;0;8;12;10;0;1;0
2185;92;17;23716;1350,56;588,11;1499,94;0;700;600;0;8;12;10;0;1;0
2186;80;5;23717;1251,44;306,29;1183,56;0;700;600;10;8;12;10;0;1;0
2188;93;23;25251;85,74;1014,98;38,67;0;700;600;10;8;12;8;0;1;0
2190;93;22;24995;1833,44;626,48;840,32;0;700;600;0;8;12;8;0;1;0
2192;93;22;24996;1580,2;423,66;1369,21;0;700;600;0;8;12;8;0;1;0
2194;93;22;24739;915,29;748,35;1680,98;0;700;600;0;8;12;8;0;1;0
2195;93;23;24224;1117,12;655,97;1211,33;0;700;600;10;8;12;8;0;1;0
2196;93;23;24225;78,53;576,33;1651,56;0;700;600;10;8;12;8;0;1;0
2197;93;23;24481;901,07;717,57;580,41;0;700;600;10;8;12;8;0;1;0
2199;93;23;24481;1445,73;778,64;1598,6;0;700;600;10;8;12;8;0;1;0
2200;93;22;24738;1433,17;696,57;1454,86;0;700;600;0;8;12;8;0;1;0
2201;93;22;24738;744,46;701,47;947,93;0;700;600;0;8;12;8;0;1;0
2202;93;23;24737;1867,94;718,86;867,2;0;700;600;10;8;12;8;0;1;0
2203;93;22;24738;1643,67;1056,66;624,85;0;700;600;0;8;12;8;0;1;0
2204;93;23;24482;524,3;891,04;1899,95;0;700;600;10;8;12;8;0;1;0
2205;93;23;24482;1168,8;1183,77;991,88;0;700;600;10;8;12;8;0;1;0
2206;93;22;24483;137,94;1270,39;1859,84;0;700;600;0;8;12;8;0;1;0
2207;93;22;24483;1269,39;1120,05;1580,79;0;700;600;0;8;12;8;0;1;0
2208;93;22;24483;711,35;1120,69;865,74;0;700;600;0;8;12;8;0;1;0
2209;93;22;24482;1841,01;1164,45;460,78;0;700;600;0;8;12;8;0;1;0
2211;93;23;23967;1864;971,42;1455,47;0;700;600;10;8;12;8;0;1;0
2212;93;23;23968;969,99;924,08;1760,3;0;700;600;10;8;12;8;0;1;0
2213;93;23;24225;38,93;916,35;405,12;0;700;600;10;8;12;8;0;1;0
2215;93;23;24225;1617,14;741,87;1862,69;0;700;600;10;8;12;8;0;1;0
2216;93;23;23969;591,7;922,66;1301,93;0;700;600;10;8;12;8;0;1;0
2219;93;23;23969;1719,05;1019,75;938,56;0;700;600;10;8;12;8;0;1;0
2220;93;23;23970;902,01;1074,99;506,98;0;700;600;10;8;12;8;0;1;0
2221;93;23;23714;885,63;1277,45;1617,08;0;700;600;10;8;12;8;0;1;0
2222;93;23;24226;1150,04;1067,18;340,8;0;600;500;10;8;12;8;0;1;0
2223;93;22;24227;173,28;1006,98;827,1;0;700;600;0;8;12;8;0;1;0
2224;93;23;24226;569,95;841,34;1499,58;0;600;500;10;8;12;8;0;1;0
2225;93;23;23971;867,37;987,55;1236,13;0;700;600;10;8;12;8;0;1;0
2227;95;25;23716;940,14;509,36;956,07;0;700;600;0;8;12;10;0;1;0
2229;93;23;23971;526,49;1087,9;651,11;0;500;400;10;8;12;8;0;1;0
2230;93;23;23969;1730,72;1087,96;1710,2;0;700;600;10;8;12;8;0;1;0
2231;93;23;23969;934,12;1156,03;1885,44;0;700;600;10;8;12;8;0;1;0
2233;93;23;24992;1573,97;247,14;493,17;0;700;600;10;8;12;8;0;1;0
2234;93;23;24736;751,26;452,74;1676,34;0;700;600;10;8;12;8;0;1;0
2235;93;23;24735;1919,25;650,58;458,7;0;700;600;10;8;12;8;0;1;0
2236;93;23;24479;1436,82;829,66;832,74;0;700;600;10;8;12;8;0;1;0
2238;93;22;24224;499,8;866,2;553,39;0;700;600;0;8;12;8;0;1;0
2239;93;22;24223;1421,27;880,84;1386,68;0;600;500;0;8;12;8;0;1;0
2240;93;22;24479;1103,81;846,45;481,68;0;700;600;0;8;12;8;0;1;0
2242;93;22;24736;533,17;552,27;819,05;0;700;600;0;8;12;8;0;1;0
2243;93;22;24737;1795,84;712,09;223,68;0;700;600;0;8;12;8;0;1;0
2244;93;22;24481;1393,12;806,54;973,72;0;700;600;0;8;12;8;0;1;0
2245;93;22;24482;707,75;1027,37;843;0;700;600;0;8;12;8;0;1;0
2246;93;22;24226;1340,56;1014,1;1919,65;0;700;600;0;8;12;8;0;1;0
2248;93;22;24738;742,98;689,15;1557,34;0;700;600;0;8;12;8;0;1;0
2249;93;22;24995;66,44;695,47;302,42;0;700;600;0;8;12;8;0;1;0
2252;93;22;24484;279,79;492,27;999,86;0;700;600;0;8;12;8;0;1;0
2253;93;22;24227;761,63;909,54;1340,05;0;700;600;0;8;12;8;0;1;0
2254;93;22;23971;329,44;1055,34;1646,52;0;600;500;0;8;12;8;0;1;0
2255;93;22;23970;1398,85;1038,45;1352,2;0;600;500;0;8;12;8;0;1;0
2256;93;22;23970;1640,01;1154,82;424,2;0;600;500;0;8;12;8;0;1;0
2257;93;22;23715;101,34;1244,24;1167,8;0;700;600;0;8;12;8;0;1;0
2259;93;22;23972;1057,09;536,1;362,35;0;700;600;0;8;12;8;0;1;0
2260;92;16;23717;222,45;381,43;1267,88;0;700;600;0;8;12;8;0;1;0
2261;96;20;23716;1165,05;549,29;133,8;0;700;600;10;8;12;8;0;1;0
2264;94;31;24221;1019,59;530,43;792,2;0;700;600;10;8;12;8;0;1;0
2265;94;32;24478;592,14;580,14;513,87;0;600;500;10;8;12;8;0;1;0
2266;93;23;23964;1569,46;553,29;832,82;0;600;500;10;8;12;8;0;1;0
2267;93;23;23708;1092,01;932,57;673,93;0;700;600;10;8;12;8;0;1;0
2268;93;23;23453;20,06;792,39;647,9;0;700;600;10;8;12;8;0;1;0
2269;93;23;23454;701,52;917,54;1249,79;0;700;600;10;8;12;8;0;1;0
2270;95;26;23710;940,67;1021,57;1169,32;0;700;600;10;8;12;10;0;1;0
2271;93;23;23197;1881,61;814,06;1514,38;0;700;600;10;8;12;8;0;1;0
2272;94;32;24736;1096,29;475,57;1315,37;0;700;600;10;8;12;8;0;1;0
2273;94;31;24480;0,61;696,44;1707,94;0;700;600;0;8;12;8;0;1;0
2274;94;31;24479;1249,86;878,14;30,49;0;700;600;0;8;12;8;0;1;0
2275;94;31;24224;527,11;861,48;908,71;0;700;600;0;8;12;8;0;1;0
2276;94;31;24223;1104,97;947,82;264,34;0;600;500;0;8;12;8;0;1;0
2278;94;31;23968;1752,65;944,99;1532,41;0;700;600;0;8;12;8;0;1;0
2279;93;23;23969;1255,85;965,11;1142,01;0;700;600;10;8;12;8;0;1;0
2283;94;32;24224;90,76;885,74;141,78;0;600;500;10;8;12;8;0;1;0
2285;94;31;23967;1021,63;1059,7;1390,34;0;700;600;0;8;12;8;0;1;0
2286;94;32;23967;1245,07;1106,14;1588,8;0;700;600;10;8;12;8;0;1;0
2290;94;31;24222;874,81;695,35;943,67;0;700;600;0;8;12;8;0;1;0
2294;94;32;24222;507,01;563,61;1450,09;0;600;500;10;8;12;8;0;1;0
2295;94;32;24221;52,9;355,31;748,09;0;700;600;10;8;12;8;0;1;0
2297;94;32;23965;552,72;648,47;1166,72;0;700;600;10;8;12;8;0;1;0
2299;94;32;23964;1188,85;316,41;1833;0;700;600;10;8;12;8;0;1;0
2300;94;32;23709;591,33;657,77;1556,24;0;700;600;10;8;12;8;0;1;0
2301;94;32;23710;2,73;854,5;1492,41;0;700;600;10;8;12;8;0;1;0
2302;94;32;23966;1088,91;788,39;646,91;0;700;600;10;8;12;8;0;1;0
2303;94;32;23965;1806,49;674,91;693,76;0;700;600;10;8;12;8;0;1;0
2304;94;32;23966;1221,92;919,54;1562,18;0;700;600;10;8;12;8;0;1;0
2307;94;32;23453;129,52;759,35;1453,5;0;700;600;10;8;12;8;0;1;0
2308;94;32;23452;774,61;1078,89;1310,03;0;700;600;10;8;12;8;0;1;0
2309;94;32;23453;1697,06;882,03;1662,8;0;600;500;10;8;12;8;0;1;0
2310;94;32;23454;1405,92;1148,53;1888,51;0;700;600;10;8;12;8;0;1;0
2311;94;32;23454;527,54;989,15;245,65;0;700;600;10;8;12;8;0;1;0
2312;94;32;23453;1002,2;704,3;173,85;0;700;600;10;8;12;8;0;1;0
2313;94;32;23452;705,54;1065,47;399,84;0;700;600;10;8;12;8;0;1;0
2314;96;19;23196;1559,7;945,92;781,64;0;700;600;0;8;12;7;0;1;0
2315;94;32;23197;1089,36;758,5;945,64;0;700;600;10;8;12;8;0;1;0
2316;96;19;23454;1271,73;1119,75;524,66;0;700;600;0;8;12;7;0;1;0
2319;96;19;23199;833,16;1241,93;523,12;0;700;600;0;8;12;7;0;1;0
2320;95;26;23200;210,53;1411,31;889,15;0;700;600;10;8;12;10;0;1;0
2321;94;32;23200;1380,25;1447,56;974,45;0;700;600;10;8;12;8;0;1;0
2322;95;26;23201;323,97;1364,92;868,19;0;700;600;10;8;12;8;0;1;0
2324;95;25;23202;818,81;1247,24;1071,07;0;700;600;0;8;12;10;0;1;0
2329;95;25;23203;1082,46;935,15;1665,73;0;700;600;0;8;12;10;0;1;0
2330;94;32;24734;1213,48;211,2;330,76;0;700;600;10;8;12;8;0;1;0
2331;94;32;24478;838,79;516,68;1076,49;0;700;600;10;8;12;8;0;1;0
2332;94;31;24477;1247,11;468,77;183,32;0;600;500;0;8;12;8;0;1;0
2333;94;32;24221;1657,81;534,39;1480,54;0;600;500;10;8;12;8;0;1;0
2334;94;31;23965;1268,31;768,44;1768,73;0;700;600;0;8;12;8;0;1;0
2335;94;31;24221;39,27;329,19;1246,18;0;700;600;0;8;12;8;0;1;0
2336;94;31;23964;862,27;409,63;1049,04;0;700;600;0;8;12;8;0;1;0
2338;94;31;23965;723,96;631,49;439,97;0;700;600;0;8;12;8;0;1;0
2339;94;31;23966;551,31;783,59;1136,42;0;700;600;0;8;12;8;0;1;0
2340;94;31;23967;127,11;856,03;1134,32;0;700;600;0;8;12;8;0;1;0
2341;94;31;23710;1038,44;1111,65;1871,66;0;700;600;0;8;12;8;0;1;0
2342;94;31;23710;368,05;888,26;403,51;0;700;600;0;8;12;8;0;1;0
2343;94;31;23709;1470,03;806,61;1237,85;0;700;600;0;8;12;8;0;1;0
2344;94;31;23709;88,19;747,88;692,73;0;700;600;0;8;12;8;0;1;0
2346;94;31;24222;751,45;890,28;291,93;0;700;600;0;8;12;8;0;1;0
2347;94;31;23968;677,92;936,41;1217,5;0;700;600;0;8;12;8;0;1;0
2351;94;31;24225;772,08;713,37;1535,63;0;700;600;0;8;12;8;0;1;0
2353;94;31;24225;1875,17;789,48;1376,76;0;700;600;0;8;12;8;0;1;0
2354;95;26;24221;1814,73;755,98;686,5;0;700;600;10;8;12;10;0;1;0
2355;95;26;23965;1721,15;765,3;1297,87;0;700;600;10;8;12;10;0;1;0
2356;94;32;23965;934,65;634,17;972,41;0;700;600;10;8;12;8;0;1;0
2357;95;26;23708;803,55;775,59;1532,78;0;700;600;10;8;12;10;0;1;0
2358;95;26;23708;1549,12;859,48;30,26;0;700;600;10;8;12;10;0;1;0
2360;95;26;23453;1903,79;867,29;670,85;0;700;600;10;8;12;10;0;1;0
2361;95;26;23453;978,99;669,3;880,35;0;700;600;10;8;12;10;0;1;0
2362;95;26;23196;1592,44;931,57;1401,47;0;700;600;10;8;12;10;0;1;0
2364;95;26;23452;1373,5;903,96;956,68;0;700;600;10;8;12;10;0;1;0
2365;96;19;23197;461,1;737,72;1504,91;0;700;600;0;8;12;7;0;1;0
2367;95;26;23197;545,88;899,65;654,85;0;700;600;10;8;12;10;0;1;0
2368;95;26;23198;419,92;901,01;576,38;0;700;600;10;8;12;10;0;1;0
2369;95;26;23198;904,55;1015,12;1498,75;0;700;600;10;8;12;10;0;1;0
2370;95;26;23199;43,19;1108,59;519,98;0;600;500;10;8;12;10;0;1;0
2375;95;25;23201;988,51;1336,99;1003,84;0;700;600;0;8;12;10;0;1;0
2376;96;20;23201;1664,44;1284,56;733,74;0;700;600;10;8;12;8;0;1;0
2377;95;26;23458;682,05;1280,14;628,5;0;700;600;10;8;12;10;0;1;0
2378;95;26;23459;405,66;1061,17;268,23;0;700;600;10;8;12;10;0;1;0
2379;95;25;23204;496,98;652,95;1531,68;0;700;600;0;8;12;10;0;1;0
2380;95;25;23460;1132,31;600,48;1345,32;0;700;600;0;8;12;10;0;1;0
2382;95;26;24222;1669,83;1017,38;297,58;0;700;600;10;8;12;10;0;1;0
2383;95;26;23966;513,33;825,54;129,67;0;700;600;10;8;12;10;0;1;0
2385;95;26;23708;1576,65;761,11;1207,83;0;700;600;10;8;12;10;0;1;0
2386;94;32;24221;475,88;493,11;139,39;0;700;600;10;8;12;8;0;1;0
2387;95;26;24220;1198,01;228,5;705,03;0;700;600;10;8;12;10;0;1;0
2388;95;26;23453;1031,92;676,86;1414,96;0;600;500;10;8;12;10;0;1;0
2389;158;26;23455;566,25;981,62;1658,31;0;700;600;10;8;12;10;0;1;0
2390;158;20;23711;1731,63;996,92;320,99;0;700;600;10;8;12;10;0;1;0
2392;158;26;23712;778,05;1414,3;711,4;0;700;600;10;8;12;10;0;1;0
2394;158;26;23713;186,76;1402,54;532,43;0;700;600;10;8;12;10;0;1;0
2397;158;26;23457;1062,89;1428,62;1645,75;0;700;600;10;8;12;10;0;1;0
2399;95;26;23714;548,6;1303,47;0,93;0;700;600;10;8;12;10;0;1;0
2400;158;26;23712;1434,03;1401,21;672,06;0;700;600;10;8;12;10;0;1;0
2401;158;26;23455;1303,78;1403,28;1442,72;0;700;600;10;8;12;10;0;1;0
2404;95;25;23709;289,48;732,6;121,87;0;700;600;0;8;12;10;0;1;0
2406;95;25;23964;1130,76;591,95;322,43;0;700;600;0;8;12;10;0;1;0
2408;95;25;24220;1817,39;378,31;33,25;0;700;600;0;8;12;10;0;1;0
2409;94;32;24221;1725,9;791,6;220,3;0;700;600;10;8;12;8;0;1;0
2410;95;25;24222;1593,14;688,53;1209,74;0;700;600;0;8;12;10;0;1;0
2411;95;26;24477;1801,04;604,09;630,02;0;500;400;10;8;12;8;0;1;0
2412;95;26;24221;698,57;422,76;1711,48;0;700;600;10;8;12;10;0;1;0
2413;95;25;24223;480,81;833,98;1005,04;0;700;600;0;8;12;10;0;1;0
2415;95;25;24224;1759,48;782,85;1013,99;0;700;600;0;8;12;10;0;1;0
2418;93;22;24481;1571,8;772,28;477,97;0;700;600;0;8;12;8;0;1;0
2420;95;25;24738;1009,52;971,12;376;0;700;600;0;8;12;10;0;1;0
2421;95;25;24739;138,43;697,04;1560,89;0;700;600;0;8;12;10;0;1;0
2423;95;26;23454;614,13;837,56;1821,54;0;700;600;10;8;12;10;0;1;0
2424;95;25;23453;247,79;788,9;52,85;0;700;600;0;8;12;10;0;1;0
2425;95;26;23196;724,69;1179,26;1663,85;0;700;600;10;8;12;10;0;1;0
2427;95;25;23198;573,25;980,68;1181;0;700;600;0;8;12;7;0;1;0
2428;96;19;23199;483,02;1192,14;907,47;0;700;600;0;8;12;7;0;1;0
2429;96;19;23199;1599,67;1344,28;851,56;0;700;600;0;8;12;7;0;1;0
2432;95;25;23203;431,31;1019,14;1444,95;0;600;500;0;8;12;10;0;1;0
2433;95;25;23458;1675,96;1199,69;1779,78;0;700;600;0;8;12;10;0;1;0
2435;95;25;23714;496,37;1280,42;1179,13;0;700;600;0;8;12;10;0;1;0
2436;96;20;23966;1472,05;856,62;1075,06;0;700;600;10;8;12;8;0;1;0
2437;96;20;23966;821,15;890,91;1759,12;0;700;600;10;8;12;8;0;1;0
2438;94;32;23964;1615,17;446,05;1386,53;0;700;600;10;8;12;8;0;1;0
2440;96;19;23709;906,11;684,06;940,16;0;700;600;0;8;12;7;0;1;0
2442;95;25;23452;1411,25;882,14;17,92;0;700;600;0;8;12;7;0;1;0
2443;96;19;23197;1114,37;958,68;1538,46;0;700;600;0;8;12;7;0;1;0
2448;158;20;23456;966,39;1404,64;1000,46;0;700;600;10;8;12;10;0;1;0
2449;158;26;23457;306,13;1402,78;1367,19;0;700;600;10;8;12;10;0;1;0
2450;158;26;23457;194,61;1406,57;1716,95;0;700;600;10;8;12;10;0;1;0
2453;96;20;23457;1662,38;1397,29;1718,12;0;700;600;10;8;12;8;0;1;0
2454;96;20;23458;710,2;1375,66;65,7;0;700;600;10;8;12;8;0;1;0
2456;95;26;23202;1717,99;1129,2;1054,84;0;600;500;10;8;12;8;0;1;0
2457;96;20;23458;1648,79;1116,1;548,76;0;700;600;10;8;12;8;0;1;0
2458;96;20;23458;1292,09;1259,51;1324,66;0;700;600;10;8;12;8;0;1;0
2459;96;20;23715;340,89;1309,41;531,82;0;700;600;10;8;12;8;0;1;0
2460;96;20;23459;535,22;1339,78;1489,63;0;700;600;10;8;12;8;0;1;0
2461;95;26;23203;991,54;765,27;885,9;0;700;600;10;8;12;8;0;1;0
2462;96;20;23204;908,14;749,27;1821,27;0;700;600;10;8;12;8;0;1;0
2463;95;25;23715;811,04;1346,27;109,38;0;700;600;0;8;12;7;0;1;0
2465;96;19;23202;123,72;1283,32;1155,94;0;700;600;0;8;12;7;0;1;0
2466;96;20;23203;1859,92;666,43;1337,7;0;700;600;10;8;12;10;0;1;0
2467;95;25;23460;903,32;609,04;441,41;0;700;600;0;8;12;10;0;1;0
2469;96;19;23197;1642,48;769,75;927,39;0;700;600;0;8;12;7;0;1;0
2471;158;20;23711;1096,23;1065,03;143,71;0;700;600;10;8;12;10;0;1;0
2473;158;26;23456;1612,92;1407,76;1053,2;0;700;600;10;8;12;10;0;1;0
2475;158;20;23712;264,22;1403,28;588,2;0;700;600;10;8;12;10;0;1;0
2478;95;25;23714;851,21;1267,45;891,69;0;700;600;0;8;12;7;0;1;0
2479;96;20;24228;1730,24;449,87;0,79;0;700;600;0;8;12;7;0;1;0
2480;96;19;24226;1553,99;1018,1;590,89;0;600;500;0;8;12;7;0;1;0
2482;94;31;24478;1157,82;356,08;1601,81;0;700;600;0;8;12;10;0;1;0
2483;95;26;24734;0,29;298;422,56;0;700;600;10;8;12;10;0;1;0
2486;95;26;24992;955,67;247,53;368,72;0;700;600;10;8;12;10;0;1;0
2488;97;35;24736;1540,61;397,47;1839,72;0;700;600;0;8;12;10;0;1;0
2489;97;35;24993;402,5;251,93;816,63;0;500;400;0;8;12;10;0;1;0
2490;97;35;24992;1627,81;198,89;1229,42;0;500;400;0;8;12;10;0;1;0
2491;97;35;24992;1544,81;126,79;1687,25;0;500;400;0;8;12;10;0;1;0
2494;97;35;24992;825,28;164,62;1313,02;0;700;600;0;8;12;10;0;1;0
2495;97;35;24734;1032,92;254,45;1090,24;0;500;400;0;8;12;10;0;1;0
2498;97;35;24734;566,17;182,56;436,45;0;500;400;0;8;12;10;0;1;0
2499;97;35;24733;1631,38;102,06;743,3;0;700;600;0;8;12;10;0;1;0
2504;5;1052;25761;513,16;89,61;1281,35;16019;0;0;0;0;0;1;0;1;0
2505;99;36;25244;374,47;74,26;1913,78;0;700;600;10;8;12;10;0;1;0
2506;99;36;25757;307,49;-6,46;132,14;0;700;600;10;8;12;10;0;1;0
2507;99;36;25758;1191,58;68,86;90,56;0;700;600;10;8;12;10;0;1;0
2509;99;36;26014;361,07;59,66;70,47;0;700;600;10;8;12;10;0;1;0
2510;103;79;26014;800,28;45,81;1398,97;0;700;600;10;8;12;10;0;1;0
2511;99;36;26015;929,85;58,34;929,51;0;700;600;10;8;12;10;0;1;0
2512;99;36;26017;529,81;74,62;998,7;0;700;600;10;8;12;10;0;1;0
2513;99;36;25244;1574,52;78,22;899,31;0;500;400;10;8;12;10;0;1;0
2514;99;35;25244;1866,49;60,4;1910,23;0;700;600;0;8;12;10;0;1;0
2515;99;36;25501;404,86;36,33;781,13;0;700;600;10;8;12;10;0;1;0
2516;99;36;25501;1464,72;52,17;1119,97;0;700;600;10;8;12;10;0;1;0
2517;99;36;25757;1002,77;-27,64;1034,19;0;700;600;10;8;12;10;0;1;0
2518;99;36;25245;1160,72;54,95;1919,81;0;700;600;10;8;12;10;0;1;0
2520;99;36;25502;677,19;47,76;780,2;0;700;600;10;8;12;10;0;1;0
2522;99;36;25503;559,75;91,91;1403,59;0;700;600;10;8;12;10;0;1;0
2524;99;36;25503;1476,65;96,91;1735,04;0;700;600;10;8;12;10;0;1;0
2525;99;36;25759;1655,24;58,44;576,67;0;600;500;10;8;12;10;0;1;0
2526;99;36;25760;892,25;107,15;1060,8;0;700;600;10;8;12;10;0;1;0
2527;99;36;25759;467,8;77,05;1837,11;0;700;600;10;8;12;10;0;1;0
2529;99;36;25761;1098,27;63,28;1919,88;0;600;500;10;8;12;10;0;1;0
2531;99;35;25244;652,37;73,71;1027,56;0;500;400;0;8;12;10;0;1;0
2532;99;35;25244;1052,8;59,45;1471,2;0;700;600;0;8;12;10;0;1;0
2533;99;35;25245;602,26;68,92;1321,37;0;700;600;0;8;12;10;0;1;0
2534;99;35;25501;962,11;40,2;430,06;0;700;600;0;8;12;10;0;1;0
2535;99;36;25501;727,73;10,78;1534,23;0;700;600;0;8;12;10;0;1;0
2536;103;79;26014;1840,56;84,69;1248,96;0;700;600;10;8;12;9;0;1;0
2537;99;35;26014;688,17;61,32;646,01;0;700;600;0;8;12;10;0;1;0
2538;99;35;25758;109,02;-15,51;1289,69;0;700;600;0;8;12;10;0;1;0
2539;99;36;25758;1479,5;4,23;1639,01;0;700;600;0;8;12;10;0;1;0
2545;99;35;25760;1716,43;98,22;1044,45;0;600;500;0;8;12;10;0;1;0
2548;99;35;25759;951,51;66,5;78,89;0;700;600;0;8;12;10;0;1;0
2549;99;35;25503;1486,04;92,18;955,31;0;700;600;0;8;12;10;0;1;0
2550;99;35;25503;700,74;88,35;565,66;0;700;600;0;8;12;10;0;1;0
2551;99;35;25502;1493,96;59,37;824,71;0;700;600;0;8;12;10;0;1;0
2552;99;35;25502;201,66;63,27;412,22;0;700;600;0;8;12;10;0;1;0
2553;99;35;25502;753,88;45,99;1440,37;0;700;600;0;8;12;10;0;1;0
2556;99;36;26017;397,78;84,16;27,56;0;600;500;10;8;12;10;0;1;0
2567;101;37;26013;115,08;-66,42;736,86;0;700;600;0;8;12;9;0;1;0
2572;103;79;26269;1170,7;-15,99;329,53;0;700;600;10;8;12;9;0;1;0
2573;103;79;26270;1237,9;-120,71;807,26;0;700;600;10;8;12;9;0;1;0
2576;148;39;26528;420,86;-56,63;350,05;0;700;600;10;8;12;9;0;1;0
2578;148;39;26784;1682,92;-42,53;81,61;0;700;600;10;8;12;9;0;1;0
2579;148;39;26529;950,38;-12,13;1890,63;0;700;600;10;8;12;9;0;1;0
2580;148;39;26017;811,08;19,79;1892,3;0;700;600;10;8;12;9;0;1;0
2582;148;39;26529;1135,39;-34,94;261,77;0;700;600;10;8;12;9;0;1;0
2584;101;37;26528;1465,67;-89,54;1140,48;0;700;600;0;8;12;9;0;1;0
2588;103;79;26015;1357,31;42,45;1395,34;0;700;600;10;8;12;9;0;1;0
2589;103;79;26015;345,39;76,25;1763,13;0;700;600;10;8;12;9;0;1;0
2592;148;39;26013;1354,8;29,84;1232,68;0;700;600;10;8;12;9;0;1;0
2594;101;37;25757;795,2;-24,22;1760,24;0;700;600;0;8;12;9;0;1;0
2596;103;79;26271;74,99;-88,36;1152,87;0;700;600;10;8;12;9;0;1;0
2597;103;79;26270;42,42;6,71;618,66;0;700;600;10;8;12;9;0;1;0
2598;148;39;26013;1919,37;91,65;760,79;0;700;600;10;8;12;9;0;1;0
2601;101;37;26528;435,86;-92,24;1058,4;0;600;500;0;8;12;9;0;1;0
2603;101;37;26529;388,73;-81,58;313,08;0;700;600;0;8;12;9;0;1;0
