Service;RefItemID;Prob_Relative;Prob_Absolute;AssignedGroup;DropCount
1;11390;100;100;-1;1
1;11391;100;100;-1;1
1;11392;100;100;-1;1
1;11393;100;100;-1;1
1;12594;50;100;-1;1
1;12595;50;100;-1;1
1;12596;50;100;-1;1
1;12597;50;100;-1;1
1;12598;50;100;-1;1
1;12599;50;100;-1;1
1;11394;100;100;-1;1
1;11395;100;100;-1;1
0;11396;100;100;-1;1
0;11397;100;100;-1;1
1;11398;100;100;-1;1
1;11399;100;100;-1;1
1;11400;100;100;-1;1
1;11509;100;100;-1;1
1;11510;100;100;-1;1
1;11511;100;100;-1;1
1;11512;100;100;-1;1
1;11513;100;100;-1;1
1;11514;100;100;-1;1
1;11515;100;100;-1;1
1;11516;100;100;-1;1
1;11517;100;100;-1;1
1;11518;100;100;-1;1
1;11519;100;100;-1;1
1;11520;100;100;-1;1
1;11521;100;100;-1;1
1;11522;100;100;-1;1
1;11523;100;100;-1;1
1;11524;100;100;-1;1
1;11525;100;100;-1;1
1;11526;100;100;-1;1
1;11527;100;100;-1;1
1;11528;100;100;-1;1
1;11529;100;100;-1;1
1;11530;100;100;-1;1
1;11531;100;100;-1;1
1;11532;100;100;-1;1
1;11533;100;100;-1;1
1;11534;100;100;-1;1
1;11535;100;100;-1;1
1;11536;100;100;-1;1
1;11537;100;100;-1;1
1;11538;100;100;-1;1
1;11539;100;100;-1;1
0;11540;100;100;-1;1
0;11541;100;100;-1;1
1;11542;100;100;-1;1
1;11543;100;100;-1;1
1;11544;100;100;-1;1
1;11401;100;100;-1;1
1;11402;100;100;-1;1
1;11403;100;100;-1;1
1;11404;100;100;-1;1
1;11405;100;100;-1;1
1;11406;100;100;-1;1
1;11407;100;100;-1;1
1;11408;100;100;-1;1
1;11409;100;100;-1;1
1;11410;100;100;-1;1
1;11411;100;100;-1;1
1;11412;100;100;-1;1
1;11413;100;100;-1;1
1;11414;100;100;-1;1
1;11415;100;100;-1;1
1;11416;100;100;-1;1
1;11417;100;100;-1;1
1;11418;100;100;-1;1
1;11419;100;100;-1;1
1;11420;100;100;-1;1
1;11421;100;100;-1;1
1;11422;100;100;-1;1
1;11423;100;100;-1;1
1;11424;100;100;-1;1
1;11425;100;100;-1;1
1;11426;100;100;-1;1
1;11427;100;100;-1;1
1;11428;100;100;-1;1
1;11429;100;100;-1;1
1;11430;100;100;-1;1
1;11431;100;100;-1;1
0;11432;100;100;-1;1
0;11433;100;100;-1;1
1;11434;100;100;-1;1
1;11435;100;100;-1;1
1;11436;100;100;-1;1
1;11437;100;100;-1;1
1;11438;100;100;-1;1
1;11439;100;100;-1;1
1;11440;100;100;-1;1
1;11441;100;100;-1;1
1;11442;100;100;-1;1
1;11443;100;100;-1;1
1;11444;100;100;-1;1
1;11445;100;100;-1;1
1;11446;100;100;-1;1
1;11447;100;100;-1;1
1;11448;100;100;-1;1
1;11449;100;100;-1;1
1;11450;100;100;-1;1
1;11451;100;100;-1;1
1;11452;100;100;-1;1
1;11453;100;100;-1;1
1;11454;100;100;-1;1
1;11455;100;100;-1;1
1;11456;100;100;-1;1
1;11457;100;100;-1;1
1;13845;50;100;-1;1
1;13846;50;100;-1;1
1;13847;50;100;-1;1
1;13848;50;100;-1;1
1;13849;50;100;-1;1
1;13850;50;100;-1;1
1;13851;50;100;-1;1
1;13852;50;100;-1;1
1;13853;50;100;-1;1
1;13854;50;100;-1;1
1;13855;50;100;-1;1
1;13856;50;100;-1;1
1;13857;50;100;-1;1
1;13858;50;100;-1;1
1;13859;50;100;-1;1
1;13860;50;100;-1;1
1;13861;50;100;-1;1
0;13862;50;100;-1;1
0;13863;50;100;-1;1
1;13864;50;100;-1;1
1;13865;50;100;-1;1
1;13866;50;100;-1;1
1;13867;50;100;-1;1
1;13868;50;100;-1;1
1;13869;50;100;-1;1
1;13870;50;100;-1;1
1;13871;50;100;-1;1
1;13872;50;100;-1;1
1;13873;50;100;-1;1
1;13874;50;100;-1;1
1;13875;50;100;-1;1
1;13876;50;100;-1;1
1;13877;50;100;-1;1
1;13878;50;100;-1;1
1;13879;50;100;-1;1
1;13880;50;100;-1;1
1;13881;50;100;-1;1
1;13882;50;100;-1;1
1;13883;50;100;-1;1
1;13884;50;100;-1;1
1;13885;50;100;-1;1
1;13886;50;100;-1;1
1;13887;50;100;-1;1
1;13888;50;100;-1;1
1;13889;50;100;-1;1
1;13890;50;100;-1;1
1;13891;50;100;-1;1
1;13892;50;100;-1;1
1;13893;50;100;-1;1
1;11458;100;100;-1;1
1;11459;100;100;-1;1
1;11460;100;100;-1;1
1;11461;100;100;-1;1
1;11462;100;100;-1;1
1;11463;100;100;-1;1
1;11464;100;100;-1;1
1;11465;100;100;-1;1
1;11466;100;100;-1;1
1;11467;100;100;-1;1
0;11468;100;100;-1;1
0;11469;100;100;-1;1
1;11470;100;100;-1;1
1;11471;100;100;-1;1
1;11472;100;100;-1;1
1;11473;100;100;-1;1
1;11474;100;100;-1;1
1;11475;100;100;-1;1
1;11476;100;100;-1;1
1;11477;100;100;-1;1
1;11478;100;100;-1;1
1;11479;100;100;-1;1
1;11480;100;100;-1;1
1;11481;100;100;-1;1
1;11482;100;100;-1;1
1;11483;100;100;-1;1
1;11484;100;100;-1;1
1;11485;100;100;-1;1
1;11486;100;100;-1;1
1;11487;100;100;-1;1
1;11488;100;100;-1;1
1;11489;100;100;-1;1
1;11490;100;100;-1;1
1;11491;100;100;-1;1
1;11492;100;100;-1;1
1;11493;100;100;-1;1
1;11494;100;100;-1;1
1;11495;100;100;-1;1
1;11496;100;100;-1;1
1;11497;100;100;-1;1
1;11498;100;100;-1;1
1;11499;100;100;-1;1
1;11500;100;100;-1;1
1;11501;100;100;-1;1
1;11502;100;100;-1;1
1;11503;100;100;-1;1
0;11504;100;100;-1;1
0;11505;100;100;-1;1
1;11506;100;100;-1;1
1;11507;100;100;-1;1
1;11508;100;100;-1;1
1;13894;50;100;-1;1
1;13895;50;100;-1;1
1;13896;50;100;-1;1
1;13897;50;100;-1;1
0;13898;50;100;-1;1
0;13899;50;100;-1;1
1;13900;50;100;-1;1
1;13901;50;100;-1;1
1;13902;50;100;-1;1
1;14659;140;100;-1;1
1;14660;140;100;-1;1
1;14661;140;100;-1;1
1;14662;140;100;-1;1
1;14663;140;100;-1;1
1;14664;140;100;-1;1
1;14665;140;100;-1;1
1;14666;140;100;-1;1
1;14667;140;100;-1;1
1;14668;140;100;-1;1
1;14669;140;100;-1;1
1;14670;140;100;-1;1
1;14671;140;100;-1;1
1;14672;140;100;-1;1
1;14673;140;100;-1;1
1;14674;140;100;-1;1
1;14675;140;100;-1;1
1;14676;140;100;-1;1
1;14677;140;100;-1;1
1;14678;140;100;-1;1
1;14679;140;100;-1;1
1;14680;140;100;-1;1
1;14681;140;100;-1;1
1;14682;140;100;-1;1
1;14683;140;100;-1;1
1;14684;140;100;-1;1
1;14685;140;100;-1;1
1;14686;140;100;-1;1
1;14687;140;100;-1;1
1;14688;140;100;-1;1
1;14689;140;100;-1;1
0;14690;140;100;-1;1
0;14691;140;100;-1;1
1;14692;140;100;-1;1
1;14693;140;100;-1;1
1;14694;140;100;-1;1
1;14695;80;100;-1;1
1;14696;80;100;-1;1
1;14697;80;100;-1;1
1;14698;80;100;-1;1
1;14699;80;100;-1;1
1;14700;80;100;-1;1
1;14701;80;100;-1;1
1;14702;80;100;-1;1
1;14703;80;100;-1;1
1;14704;80;100;-1;1
1;14705;80;100;-1;1
1;14706;80;100;-1;1
1;14707;80;100;-1;1
1;14708;80;100;-1;1
1;14709;80;100;-1;1
1;14710;80;100;-1;1
1;14711;80;100;-1;1
1;14712;80;100;-1;1
1;14713;80;100;-1;1
1;14714;80;100;-1;1
1;14715;80;100;-1;1
1;14716;80;100;-1;1
1;14717;80;100;-1;1
1;14718;80;100;-1;1
1;14719;80;100;-1;1
1;14720;80;100;-1;1
1;14721;80;100;-1;1
1;14722;80;100;-1;1
1;14723;80;100;-1;1
1;14724;80;100;-1;1
1;14725;80;100;-1;1
0;14726;80;100;-1;1
0;14727;80;100;-1;1
1;14728;80;100;-1;1
1;14729;80;100;-1;1
1;14730;80;100;-1;1
1;14731;80;100;-1;1
1;14732;80;100;-1;1
1;14733;80;100;-1;1
1;14734;80;100;-1;1
1;14735;80;100;-1;1
1;14736;80;100;-1;1
1;14737;80;100;-1;1
1;14738;80;100;-1;1
1;14739;80;100;-1;1
1;14740;80;100;-1;1
1;14741;80;100;-1;1
1;14742;80;100;-1;1
1;14743;80;100;-1;1
1;14744;80;100;-1;1
1;14745;80;100;-1;1
1;14746;80;100;-1;1
1;14747;80;100;-1;1
1;14748;80;100;-1;1
1;14749;80;100;-1;1
1;13600;50;100;-1;1
1;13601;50;100;-1;1
1;13602;50;100;-1;1
1;13603;50;100;-1;1
1;14750;80;100;-1;1
1;14751;80;100;-1;1
1;14752;80;100;-1;1
1;14753;80;100;-1;1
1;14754;80;100;-1;1
1;14755;80;100;-1;1
1;14756;80;100;-1;1
1;14757;80;100;-1;1
1;14758;80;100;-1;1
1;14759;80;100;-1;1
1;14760;80;100;-1;1
1;14761;80;100;-1;1
0;14762;80;100;-1;1
0;14763;80;100;-1;1
1;14764;80;100;-1;1
1;14765;80;100;-1;1
1;14766;80;100;-1;1
1;11221;100;100;-1;1
1;11222;100;100;-1;1
1;11223;100;100;-1;1
1;11224;100;100;-1;1
1;11225;100;100;-1;1
1;11226;100;100;-1;1
1;11227;100;100;-1;1
1;11228;100;100;-1;1
1;11229;100;100;-1;1
1;11230;100;100;-1;1
1;11231;100;100;-1;1
1;11232;100;100;-1;1
1;11233;100;100;-1;1
1;11234;100;100;-1;1
1;11235;100;100;-1;1
1;11236;100;100;-1;1
1;11237;100;100;-1;1
1;11238;100;100;-1;1
1;11239;100;100;-1;1
1;11240;100;100;-1;1
1;11241;100;100;-1;1
1;11242;100;100;-1;1
1;11243;100;100;-1;1
1;11244;100;100;-1;1
1;11245;100;100;-1;1
1;11246;100;100;-1;1
1;11247;100;100;-1;1
1;11248;100;100;-1;1
1;11249;100;100;-1;1
1;11250;100;100;-1;1
1;11251;100;100;-1;1
0;11252;100;100;-1;1
0;11253;100;100;-1;1
1;11254;100;100;-1;1
1;11255;100;100;-1;1
1;11256;100;100;-1;1
1;11257;100;100;-1;1
1;11258;100;100;-1;1
1;11259;100;100;-1;1
1;11260;100;100;-1;1
1;11261;100;100;-1;1
1;11262;100;100;-1;1
1;11263;100;100;-1;1
1;11264;100;100;-1;1
1;11265;100;100;-1;1
1;11266;100;100;-1;1
1;11267;100;100;-1;1
1;11268;100;100;-1;1
1;11269;100;100;-1;1
1;11270;100;100;-1;1
1;11271;100;100;-1;1
1;11272;100;100;-1;1
1;11273;100;100;-1;1
1;11274;100;100;-1;1
1;11275;100;100;-1;1
1;11276;100;100;-1;1
1;11277;100;100;-1;1
1;11278;100;100;-1;1
1;11279;100;100;-1;1
1;11280;100;100;-1;1
1;11281;100;100;-1;1
1;11282;100;100;-1;1
1;11283;100;100;-1;1
1;11284;100;100;-1;1
1;11285;100;100;-1;1
1;11286;100;100;-1;1
1;11287;100;100;-1;1
0;11288;100;100;-1;1
0;11289;100;100;-1;1
1;11290;100;100;-1;1
1;11291;100;100;-1;1
1;11292;100;100;-1;1
1;11293;100;100;-1;1
1;11294;100;100;-1;1
1;11295;100;100;-1;1
1;11296;100;100;-1;1
1;11297;100;100;-1;1
1;11298;100;100;-1;1
1;11299;100;100;-1;1
1;13604;50;100;-1;1
1;13605;50;100;-1;1
1;13606;50;100;-1;1
1;13607;50;100;-1;1
1;13608;50;100;-1;1
1;13609;50;100;-1;1
0;13610;50;100;-1;1
0;13611;50;100;-1;1
1;13612;50;100;-1;1
1;13613;50;100;-1;1
1;13614;50;100;-1;1
1;13615;50;100;-1;1
1;13616;50;100;-1;1
1;13617;50;100;-1;1
1;13618;50;100;-1;1
1;13619;50;100;-1;1
1;13620;50;100;-1;1
1;13621;50;100;-1;1
1;13622;50;100;-1;1
1;13623;50;100;-1;1
1;13624;50;100;-1;1
1;13625;50;100;-1;1
1;13626;50;100;-1;1
1;13627;50;100;-1;1
1;13628;50;100;-1;1
1;13629;50;100;-1;1
1;13630;50;100;-1;1
1;13631;50;100;-1;1
1;13632;50;100;-1;1
1;13633;50;100;-1;1
1;13634;50;100;-1;1
1;13635;50;100;-1;1
1;13636;50;100;-1;1
1;13637;50;100;-1;1
1;13638;50;100;-1;1
1;13639;50;100;-1;1
1;13640;50;100;-1;1
1;13641;50;100;-1;1
1;13642;50;100;-1;1
1;13643;50;100;-1;1
1;13644;50;100;-1;1
1;13645;50;100;-1;1
0;13646;50;100;-1;1
0;13647;50;100;-1;1
1;13648;50;100;-1;1
1;13649;50;100;-1;1
1;13650;50;100;-1;1
1;13651;10;100;-1;1
1;13652;10;100;-1;1
1;13653;10;100;-1;1
1;13654;10;100;-1;1
1;13655;10;100;-1;1
1;13656;10;100;-1;1
1;13657;10;100;-1;1
1;13658;10;100;-1;1
1;13659;10;100;-1;1
1;13660;10;100;-1;1
1;13661;10;100;-1;1
1;13662;10;100;-1;1
1;13663;10;100;-1;1
1;13664;10;100;-1;1
1;13665;10;100;-1;1
1;13666;10;100;-1;1
1;13667;10;100;-1;1
1;13668;10;100;-1;1
1;13669;10;100;-1;1
1;13670;10;100;-1;1
1;13671;10;100;-1;1
1;13672;10;100;-1;1
1;13673;10;100;-1;1
1;13674;10;100;-1;1
1;13675;10;100;-1;1
1;13676;10;100;-1;1
1;13677;10;100;-1;1
1;13678;10;100;-1;1
1;13679;10;100;-1;1
1;13680;10;100;-1;1
1;13681;10;100;-1;1
0;13682;10;100;-1;1
0;13683;10;100;-1;1
1;13684;10;100;-1;1
1;13685;10;100;-1;1
1;13686;10;100;-1;1
1;13687;50;100;-1;1
1;13688;50;100;-1;1
1;13689;50;100;-1;1
1;13690;50;100;-1;1
1;13691;50;100;-1;1
1;13692;50;100;-1;1
1;13693;50;100;-1;1
1;13694;50;100;-1;1
1;13695;50;100;-1;1
1;13696;50;100;-1;1
1;13697;50;100;-1;1
1;13698;50;100;-1;1
1;13699;50;100;-1;1
1;13700;50;100;-1;1
1;13701;50;100;-1;1
1;13702;50;100;-1;1
1;13703;50;100;-1;1
1;13704;50;100;-1;1
1;13705;50;100;-1;1
1;13706;50;100;-1;1
1;13707;50;100;-1;1
1;13708;50;100;-1;1
1;13709;50;100;-1;1
1;13710;50;100;-1;1
1;13711;50;100;-1;1
1;13712;50;100;-1;1
1;13713;50;100;-1;1
1;13714;50;100;-1;1
1;13715;50;100;-1;1
1;13716;50;100;-1;1
0;13717;50;100;-1;1
0;13718;50;100;-1;1
0;13719;50;100;-1;1
1;13720;50;100;-1;1
1;13721;50;100;-1;1
1;13722;50;100;-1;1
1;13723;50;100;-1;1
1;13724;50;100;-1;1
1;13725;50;100;-1;1
1;13726;50;100;-1;1
1;13727;50;100;-1;1
1;13728;50;100;-1;1
1;13729;50;100;-1;1
1;13730;50;100;-1;1
1;13731;50;100;-1;1
1;13732;50;100;-1;1
1;13733;50;100;-1;1
1;13734;50;100;-1;1
1;13735;50;100;-1;1
1;13736;50;100;-1;1
1;13737;50;100;-1;1
1;13738;50;100;-1;1
1;13739;50;100;-1;1
1;13740;50;100;-1;1
1;13741;50;100;-1;1
1;13742;50;100;-1;1
1;13743;50;100;-1;1
1;13744;50;100;-1;1
1;13745;50;100;-1;1
1;13746;50;100;-1;1
1;13747;50;100;-1;1
1;13748;50;100;-1;1
1;13749;50;100;-1;1
1;13750;50;100;-1;1
1;13751;50;100;-1;1
1;13752;50;100;-1;1
1;13753;50;100;-1;1
0;13754;50;100;-1;1
0;13755;50;100;-1;1
1;13756;50;100;-1;1
1;13757;50;100;-1;1
1;13758;50;100;-1;1
1;13759;50;100;-1;1
1;13760;50;100;-1;1
1;13761;50;100;-1;1
1;13762;50;100;-1;1
1;13763;50;100;-1;1
1;13764;50;100;-1;1
1;13765;50;100;-1;1
1;13766;50;100;-1;1
1;13767;50;100;-1;1
1;13768;50;100;-1;1
1;13769;50;100;-1;1
1;13770;50;100;-1;1
1;13771;50;100;-1;1
1;13772;50;100;-1;1
1;13773;50;100;-1;1
1;13774;50;100;-1;1
1;13775;50;100;-1;1
1;13776;50;100;-1;1
1;13777;50;100;-1;1
1;13778;50;100;-1;1
1;13779;50;100;-1;1
1;13780;50;100;-1;1
1;13781;50;100;-1;1
1;13782;50;100;-1;1
1;13783;50;100;-1;1
1;13784;50;100;-1;1
1;13785;50;100;-1;1
1;13786;50;100;-1;1
1;13787;50;100;-1;1
1;13788;50;100;-1;1
1;13789;50;100;-1;1
0;13790;50;100;-1;1
0;13791;50;100;-1;1
1;13792;50;100;-1;1
1;13793;50;100;-1;1
1;13794;50;100;-1;1
1;13795;50;100;-1;1
1;13796;50;100;-1;1
1;13797;50;100;-1;1
1;13798;50;100;-1;1
1;13799;50;100;-1;1
1;13800;50;100;-1;1
1;13801;50;100;-1;1
1;13802;50;100;-1;1
1;13803;50;100;-1;1
1;13355;50;100;-1;1
1;13356;50;100;-1;1
1;13357;50;100;-1;1
0;13358;50;100;-1;1
0;13359;50;100;-1;1
1;13360;50;100;-1;1
1;13361;50;100;-1;1
1;13362;50;100;-1;1
1;13363;50;100;-1;1
1;13364;50;100;-1;1
1;13365;50;100;-1;1
1;13366;50;100;-1;1
1;13367;50;100;-1;1
1;13368;50;100;-1;1
1;13369;50;100;-1;1
1;13370;50;100;-1;1
1;13371;50;100;-1;1
1;13372;50;100;-1;1
1;13373;50;100;-1;1
1;13374;50;100;-1;1
1;13375;50;100;-1;1
1;13376;50;100;-1;1
1;13377;50;100;-1;1
1;13378;50;100;-1;1
1;13379;50;100;-1;1
1;13380;50;100;-1;1
1;13381;50;100;-1;1
1;13382;50;100;-1;1
1;13383;50;100;-1;1
1;13384;50;100;-1;1
1;13385;50;100;-1;1
1;13386;50;100;-1;1
1;13387;50;100;-1;1
1;13388;50;100;-1;1
1;13389;50;100;-1;1
1;13390;50;100;-1;1
1;13391;50;100;-1;1
1;13392;50;100;-1;1
1;13393;50;100;-1;1
0;13394;50;100;-1;1
0;13395;50;100;-1;1
1;13396;50;100;-1;1
1;13397;50;100;-1;1
1;13398;50;100;-1;1
1;13399;10;100;-1;1
1;13400;10;100;-1;1
1;13401;10;100;-1;1
1;13402;10;100;-1;1
1;13403;10;100;-1;1
1;13404;10;100;-1;1
1;13405;10;100;-1;1
1;13406;10;100;-1;1
1;13407;10;100;-1;1
1;13408;10;100;-1;1
1;13409;10;100;-1;1
1;13410;10;100;-1;1
1;13411;10;100;-1;1
1;13412;10;100;-1;1
1;13413;10;100;-1;1
1;13804;50;100;-1;1
1;13805;50;100;-1;1
1;13806;50;100;-1;1
1;13807;50;100;-1;1
1;13808;50;100;-1;1
1;13809;50;100;-1;1
1;13810;50;100;-1;1
1;13811;50;100;-1;1
1;13812;50;100;-1;1
1;13813;50;100;-1;1
1;13814;50;100;-1;1
1;13815;50;100;-1;1
1;13816;50;100;-1;1
1;13817;50;100;-1;1
1;13818;50;100;-1;1
1;13819;50;100;-1;1
1;13820;50;100;-1;1
1;13821;50;100;-1;1
1;13822;50;100;-1;1
1;13823;50;100;-1;1
1;13824;50;100;-1;1
1;13825;50;100;-1;1
0;13826;50;100;-1;1
0;13827;50;100;-1;1
1;13828;50;100;-1;1
1;13829;50;100;-1;1
1;13830;50;100;-1;1
1;13831;50;100;-1;1
1;13832;50;100;-1;1
1;13833;50;100;-1;1
1;13834;50;100;-1;1
1;13835;50;100;-1;1
1;13836;50;100;-1;1
1;13837;50;100;-1;1
1;13838;50;100;-1;1
1;13839;50;100;-1;1
1;13840;50;100;-1;1
1;13841;50;100;-1;1
1;13842;50;100;-1;1
1;13843;50;100;-1;1
1;13844;50;100;-1;1
1;13414;10;100;-1;1
1;13415;10;100;-1;1
1;13416;10;100;-1;1
1;13417;10;100;-1;1
1;13418;10;100;-1;1
1;13419;10;100;-1;1
1;13420;10;100;-1;1
1;13421;10;100;-1;1
1;13422;10;100;-1;1
1;13423;10;100;-1;1
1;13424;10;100;-1;1
1;13425;10;100;-1;1
1;13426;10;100;-1;1
1;13427;10;100;-1;1
1;13428;10;100;-1;1
1;13429;10;100;-1;1
0;13430;10;100;-1;1
0;13431;10;100;-1;1
1;13432;10;100;-1;1
1;13433;10;100;-1;1
1;13434;10;100;-1;1
1;13435;50;100;-1;1
1;13436;50;100;-1;1
1;13437;50;100;-1;1
1;13438;50;100;-1;1
1;13439;50;100;-1;1
1;13440;50;100;-1;1
1;13441;50;100;-1;1
1;13442;50;100;-1;1
1;13443;50;100;-1;1
1;13444;50;100;-1;1
1;13445;50;100;-1;1
1;13446;50;100;-1;1
1;13447;50;100;-1;1
1;13448;50;100;-1;1
1;13449;50;100;-1;1
1;13450;50;100;-1;1
1;13451;50;100;-1;1
1;13452;50;100;-1;1
1;13453;50;100;-1;1
1;13454;50;100;-1;1
1;13455;50;100;-1;1
1;13456;50;100;-1;1
1;13457;50;100;-1;1
1;13458;50;100;-1;1
1;13459;50;100;-1;1
1;13460;50;100;-1;1
1;13461;50;100;-1;1
1;13462;50;100;-1;1
1;13463;50;100;-1;1
1;13464;50;100;-1;1
0;13465;50;100;-1;1
0;13466;50;100;-1;1
0;13467;50;100;-1;1
1;13468;50;100;-1;1
1;13469;50;100;-1;1
1;13470;50;100;-1;1
1;13471;50;100;-1;1
1;13472;50;100;-1;1
1;13473;50;100;-1;1
1;13474;50;100;-1;1
1;13475;50;100;-1;1
1;13476;50;100;-1;1
1;13477;50;100;-1;1
1;13478;50;100;-1;1
1;13479;50;100;-1;1
1;13480;50;100;-1;1
1;13481;50;100;-1;1
1;13482;50;100;-1;1
1;13483;50;100;-1;1
1;13484;50;100;-1;1
1;13485;50;100;-1;1
1;13486;50;100;-1;1
1;13487;50;100;-1;1
1;13488;50;100;-1;1
1;13489;50;100;-1;1
1;13490;50;100;-1;1
1;13491;50;100;-1;1
1;13492;50;100;-1;1
1;13493;50;100;-1;1
1;13494;50;100;-1;1
1;13495;50;100;-1;1
1;13496;50;100;-1;1
1;13497;50;100;-1;1
1;13498;50;100;-1;1
1;13499;50;100;-1;1
1;13500;50;100;-1;1
1;13501;50;100;-1;1
0;13502;50;100;-1;1
0;13503;50;100;-1;1
1;13504;50;100;-1;1
1;13505;50;100;-1;1
1;13506;50;100;-1;1
1;13507;50;100;-1;1
1;13508;50;100;-1;1
1;13509;50;100;-1;1
1;13510;50;100;-1;1
1;13511;50;100;-1;1
1;13512;50;100;-1;1
1;13513;50;100;-1;1
1;12354;50;100;-1;1
1;12355;50;100;-1;1
1;12356;50;100;-1;1
1;12357;50;100;-1;1
1;12358;50;100;-1;1
1;12359;50;100;-1;1
1;12360;50;100;-1;1
1;12361;50;100;-1;1
1;12362;50;100;-1;1
1;12363;50;100;-1;1
1;12364;50;100;-1;1
1;12365;50;100;-1;1
1;12366;50;100;-1;1
1;12367;50;100;-1;1
1;13514;50;100;-1;1
1;13515;50;100;-1;1
1;13516;50;100;-1;1
1;13517;50;100;-1;1
1;13518;50;100;-1;1
1;13519;50;100;-1;1
1;13520;50;100;-1;1
1;13521;50;100;-1;1
1;13522;50;100;-1;1
1;13523;50;100;-1;1
1;13524;50;100;-1;1
1;13525;50;100;-1;1
1;13526;50;100;-1;1
1;13527;50;100;-1;1
1;13528;50;100;-1;1
1;13529;50;100;-1;1
1;13530;50;100;-1;1
1;13531;50;100;-1;1
1;13532;50;100;-1;1
1;13533;50;100;-1;1
1;13534;50;100;-1;1
1;13535;50;100;-1;1
1;13536;50;100;-1;1
1;13537;50;100;-1;1
0;13538;50;100;-1;1
0;13539;50;100;-1;1
1;13540;50;100;-1;1
1;13541;50;100;-1;1
1;13542;50;100;-1;1
1;13543;50;100;-1;1
1;13544;50;100;-1;1
1;13545;50;100;-1;1
1;13546;50;100;-1;1
1;13547;50;100;-1;1
1;13548;50;100;-1;1
1;13549;50;100;-1;1
1;13550;50;100;-1;1
1;13551;50;100;-1;1
1;13552;50;100;-1;1
1;13553;50;100;-1;1
1;13554;50;100;-1;1
1;13555;50;100;-1;1
1;13556;50;100;-1;1
1;13557;50;100;-1;1
1;13558;50;100;-1;1
1;13559;50;100;-1;1
1;13560;50;100;-1;1
1;13561;50;100;-1;1
1;13562;50;100;-1;1
1;13563;50;100;-1;1
1;13564;50;100;-1;1
1;13565;50;100;-1;1
1;13566;50;100;-1;1
1;13567;50;100;-1;1
1;13568;50;100;-1;1
1;13569;50;100;-1;1
1;13570;50;100;-1;1
1;13571;50;100;-1;1
1;13572;50;100;-1;1
1;13573;50;100;-1;1
0;13574;50;100;-1;1
0;13575;50;100;-1;1
1;13576;50;100;-1;1
1;13577;50;100;-1;1
1;13578;50;100;-1;1
1;13579;50;100;-1;1
1;13580;50;100;-1;1
1;13581;50;100;-1;1
1;13582;50;100;-1;1
1;13583;50;100;-1;1
1;13584;50;100;-1;1
1;13585;50;100;-1;1
1;13586;50;100;-1;1
1;13587;50;100;-1;1
1;13588;50;100;-1;1
1;13589;50;100;-1;1
1;13590;50;100;-1;1
1;13591;50;100;-1;1
1;13592;50;100;-1;1
1;13593;50;100;-1;1
1;13594;50;100;-1;1
1;13595;50;100;-1;1
1;13596;50;100;-1;1
1;13597;50;100;-1;1
1;13598;50;100;-1;1
1;13599;50;100;-1;1
1;12368;50;100;-1;1
1;12369;50;100;-1;1
1;12370;50;100;-1;1
1;12371;50;100;-1;1
1;12372;50;100;-1;1
1;12373;50;100;-1;1
1;12374;50;100;-1;1
1;12375;50;100;-1;1
1;12376;50;100;-1;1
1;12377;50;100;-1;1
1;12378;50;100;-1;1
1;12379;50;100;-1;1
1;12380;50;100;-1;1
1;12381;50;100;-1;1
1;12382;50;100;-1;1
1;12383;50;100;-1;1
1;12384;50;100;-1;1
1;12385;50;100;-1;1
0;12386;50;100;-1;1
0;12387;50;100;-1;1
1;12388;50;100;-1;1
1;12389;50;100;-1;1
1;12390;50;100;-1;1
1;13147;10;100;-1;1
1;13148;10;100;-1;1
1;13149;10;100;-1;1
1;13150;10;100;-1;1
1;13151;10;100;-1;1
1;13152;10;100;-1;1
1;13153;10;100;-1;1
1;13154;10;100;-1;1
1;13155;10;100;-1;1
1;13156;10;100;-1;1
1;13157;10;100;-1;1
1;13158;10;100;-1;1
1;13159;10;100;-1;1
1;13160;10;100;-1;1
1;13161;10;100;-1;1
1;13162;10;100;-1;1
1;13163;10;100;-1;1
1;13164;10;100;-1;1
1;13165;10;100;-1;1
1;13166;10;100;-1;1
1;13167;10;100;-1;1
1;13168;10;100;-1;1
1;13169;10;100;-1;1
1;13170;10;100;-1;1
1;13171;10;100;-1;1
1;13172;10;100;-1;1
1;13173;10;100;-1;1
1;13174;10;100;-1;1
1;13175;10;100;-1;1
1;13176;10;100;-1;1
1;13177;10;100;-1;1
0;13178;10;100;-1;1
0;13179;10;100;-1;1
1;13180;10;100;-1;1
1;13181;10;100;-1;1
1;13182;10;100;-1;1
1;13183;50;100;-1;1
1;13184;50;100;-1;1
1;13185;50;100;-1;1
1;13186;50;100;-1;1
1;13187;50;100;-1;1
1;13188;50;100;-1;1
1;13189;50;100;-1;1
1;13190;50;100;-1;1
1;13191;50;100;-1;1
1;13192;50;100;-1;1
1;13193;50;100;-1;1
1;13194;50;100;-1;1
1;13195;50;100;-1;1
1;13196;50;100;-1;1
1;13197;50;100;-1;1
1;13198;50;100;-1;1
1;13199;50;100;-1;1
1;13200;50;100;-1;1
1;13201;50;100;-1;1
1;13202;50;100;-1;1
1;13203;50;100;-1;1
1;13204;50;100;-1;1
1;13205;50;100;-1;1
1;13206;50;100;-1;1
1;13207;50;100;-1;1
1;13208;50;100;-1;1
1;13209;50;100;-1;1
1;13210;50;100;-1;1
