dwTacticsID;dwObjID;btAIQoS;nMaxStamina;btMaxStaminaVariance;nSightRange;btAggressType;AggressData;btChangeTarget;btHelpRequestTo;btHelpResponseTo;btBattleStyle;BattleStyleData;btDiversionBasis;DiversionBasisData1;DiversionBasisData2;DiversionBasisData3;DiversionBasisData4;DiversionBasisData5;DiversionBasisData6;DiversionBasisData7;DiversionBasisData8;btDiversionKeepBasis;DiversionKeepBasisData1;DiversionKeepBasisData2;DiversionKeepBasisData3;DiversionKeepBasisData4;DiversionKeepBasisData5;DiversionKeepBasisData6;DiversionKeepBasisData7;DiversionKeepBasisData8;btKeepDistance;KeepDistanceData;btTraceType;btTraceBoundary;TraceData;btHomingType;HomingData;btAggressTypeOnHoming;btFleeType;dwChampionTacticsID;AdditionOptionFlag;"szDescString128"
146;3805;0;150;50;115;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ????"
147;3803;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;145;0;"?? ??"
148;3808;0;250;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;1;0;2;0;0;0;"?? ?? ???"
149;3806;0;250;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;1;0;2;0;0;0;"?? ???"
150;3808;0;250;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;1;0;2;0;148;0;"?? ??"
151;3809;0;150;50;115;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ??? ???"
152;3807;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ????"
153;3809;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;151;0;"?? ???"
154;3810;0;500;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;112;"?? ???"
161;3863;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ??? ???"
162;3863;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;161;0;"?? ???"
163;3864;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"???? ???"
164;3864;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;163;0;"????"
165;3865;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ??? ???"
166;3865;0;150;50;115;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;165;0;"?? ???"
167;3866;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ???"
168;3866;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;167;0;"???"
169;3867;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ???"
170;3867;0;150;50;115;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;169;0;"???"
171;3868;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"????? ???"
172;3868;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;171;0;"?????"
173;3869;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"????? ??? ???"
174;3869;0;150;50;115;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;173;0;"????? ???"
175;3870;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"???? ???"
176;3870;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;175;0;"????"
177;3871;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"???? ???"
178;3871;0;150;50;125;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;177;0;"????"
179;3872;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"????? ??? ???"
180;3872;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;179;0;"????? ???"
181;3873;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"????? ??? ???"
182;3873;0;150;50;125;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;181;0;"????? ???"
183;3874;0;150;50;160;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ???"
184;3874;0;150;50;125;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;183;0;"??"
185;3875;0;500;50;200;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;112;"?? ???"
187;5850;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ???"
188;5850;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;187;0;"???"
189;5851;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ???"
190;5851;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;189;0;"???"
191;5852;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ???"
192;5852;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;191;0;"????"
193;5853;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ???"
194;5853;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;193;0;"???"
195;5854;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ?? ???"
196;5854;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;195;0;"??? ??"
197;5855;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ?? ???"
198;5855;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;197;0;"??? ??"
199;5856;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ??? ???"
200;5856;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;199;0;"??? ???"
201;5857;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ???"
202;5857;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;201;0;"????"
203;5858;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ??? ???"
204;5858;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;203;0;"??? ???"
205;5859;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"???? ???"
206;5859;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;205;0;"????"
207;5860;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ???? ???"
208;5860;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;207;0;"?? ????"
209;5861;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????? ???"
210;5861;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;209;0;"?????"
211;5862;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ??? ???"
212;5862;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;211;0;"?? ???"
213;5863;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ???"
214;5863;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;213;0;"????"
215;5864;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ?? ???"
216;5864;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;215;0;"??? ??"
217;5865;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"????? ???"
218;5865;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;217;0;"?????"
219;5866;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ?? ???"
220;5866;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;219;0;"??? ??"
221;5867;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ?? ???"
222;5867;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;221;0;"???? ??"
223;5868;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????? ???"
224;5868;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;223;0;"?????"
225;5869;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"???? ?? ???"
226;5869;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;225;0;"???? ??"
227;5870;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ???"
228;5870;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;227;0;"???"
229;5871;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;112;"?????"
230;5879;0;150;50;200;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"???? ???"
231;5879;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;230;0;"????"
232;5872;0;150;50;1000;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q????-?"
233;5873;0;150;50;1000;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q????-?"
234;5874;0;150;50;1000;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q????-??"
235;5875;0;150;50;1000;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q????-??"
236;5876;0;150;50;1000;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q????-??"
237;5877;0;150;50;1000;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q????-??"
238;5878;0;150;50;1000;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q????-??"
239;5949;0;150;50;150;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q??? ????"
240;5950;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;2;0;0;8;"Q??? ???"
241;5951;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ?? ???"
1001;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"???? ??"
1002;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"??? ?? ???"
1003;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"??? ???"
1004;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"??? ?? ??"
1005;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"????? ???"
1006;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"??? ??? ???"
1007;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"??? ??? ??"
1008;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ??"
1009;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"???? ??"
1010;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"???? ??"
1011;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"? ??? ??"
1012;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ??? ???"
1013;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ???"
1014;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ???"
1015;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"??? ??"
1016;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"???? ??"
1017;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"???? ???"
1018;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"???? ??"
1019;2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"???? ?? ??"
1023;2027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"????? ???"
1024;2028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"??? ?? ???"
1025;2029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"??? ???"
1026;2030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ?? ??"
1027;2031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ??"
1028;2032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ??"
1029;2033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ??"
1030;2034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ???"
1031;2035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ??"
1032;2036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ???"
1033;2037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ??"
1034;2038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ???"
1035;2039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ??"
1036;2040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"??? ?? ???"
1037;2041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ??"
1038;2042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ??"
1039;2043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ??"
1040;2044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ??"
1041;2045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ??"
1042;2046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ??"
1043;2047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?"
1044;2048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?"
1045;2049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?"
1046;2050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?"
1047;2051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"???? ??"
1048;2052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"??? ?? ???"
1049;2053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"??? ??"
1050;2054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"??? ?? ????"
1051;2055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"????? ??"
1052;2056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"??? ??? ??"
1053;2057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"???? ??"
1054;2058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"???? ???"
1055;2059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ???"
1056;2060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ??"
1057;2061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"?? ??"
1058;2062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"???? ???"
1059;2063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"???? ???"
1060;2064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"???? ???"
